step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.851264134448208,0,0.0,0.942340949239433,0,0.0,0.9456931805363522,0,0.0,1.0,0,0.0,1.0,0,0.0,0.937256909294891,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9343007595938517,0,0.0,0.9293457355402817,0,0.0,0.9445448260273978,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9374055064932985,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.81645202192911,0,0.0,0.9270666375458503,0,0.0,0.9660761815993646,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9642550552539623,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9610303422534822,0,0.0,0.9597486999842815,0,0.0,0.9320001128750799,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9630376814974293,0,0.0,1.0,0,0.0
15.0,2,2.0,0.05,11.304685356175924,0,0.0,0.9218604598168658,1,1.0,0.6504530685861173,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9381972343631898,0,0.0,0.9086410830176425,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9614590646736443,0,0.0,0.8270620489014225,1,1.0,0.6795628250382704,0,0.0,1.0,0,0.0,0.9228395630830996,0,0.0,1.0,0,0.0,0.9345147509729264,0,0.0,0.7689267240167458,2,2.0
20.0,6,16.0,0.2857142857142857,10.340961049487376,1,1.0,0.7056273679893956,2,9.0,0.7145514086734088,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9630565236826246,0,0.0,0.9447265598305744,0,0.0,1.0,0,0.0,1.0,1,1.0,0.7300754326256546,2,5.0,0.5448528372393432,0,0.0,0.7043083802707347,0,2.0,0.4213488761577652,0,0.0,0.8368379986893016,0,0.0,1.0,0,0.0,0.9456725431025533,0,0.0,0.9433607525466855,6,18.0
25.0,2,2.0,0.027777777777777776,9.871006319952166,0,2.0,0.754819507288514,0,2.0,0.6084351126907693,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7881361099718684,0,0.0,0.8935183880388303,0,0.0,1.0,0,0.0,1.0,0,0.0,0.79209487069837,0,2.0,0.6447354232420502,1,3.0,0.6754069135926299,0,4.0,0.7768849633587599,1,3.0,0.37702034725908246,0,4.0,0.5197256101449935,0,0.0,0.978715734151689,0,0.0,0.8592179122439767,2,20.0
30.0,10,28.0,0.35,9.95256731838386,1,4.0,0.7020170559588027,2,6.0,0.555062525245512,0,2.0,0.3699599717908077,0,0.0,1.0,2,5.0,0.4847764445755159,2,3.0,0.09519022283086644,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9800083362970429,0,0.0,0.9531721617801221,1,8.0,0.8536847628144827,0,6.0,0.851518734532278,0,2.0,0.8834983398000613,0,4.0,0.89984383296239,0,0.0,0.9487228114167637,2,4.0,0.5814428635427656,10,44.0
35.0,13,62.0,0.6458333333333334,9.288199988360565,4,19.0,0.5934115981870397,4,23.0,0.46271075755938174,0,2.0,0.9468463049468144,0,0.0,1.0,0,2.0,0.6318960409803024,0,4.0,0.29873450151313774,0,4.0,0.4486926164286777,0,0.0,1.0,0,0.0,0.9703277451746944,1,2.0,0.6848307496165456,0,2.0,0.8481059805229365,0,4.0,0.8497947453777764,0,2.0,0.8713221051609968,0,4.0,0.8508900262983149,0,2.0,0.7189683893478126,4,18.0,0.23128380715229882,13,88.0
40.0,20,117.0,1.0446428571428572,8.85917620573848,1,14.0,0.5809368561475411,4,47.0,0.5143257670470434,0,2.0,0.8841744361873323,0,0.0,1.0,0,0.0,0.9799117531108889,0,4.0,0.8113832218557686,0,4.0,0.8786182651153877,0,0.0,1.0,0,0.0,0.9673453969312599,3,12.0,0.4817859805233835,2,7.0,0.6985791423632293,2,7.0,0.4442132794047985,0,0.0,0.9190955928112774,0,4.0,0.36688064113564806,2,7.0,0.746997687662184,6,46.0,0.09311018401795303,20,154.0
45.0,7,32.0,0.26666666666666666,8.464161164538941,3,10.0,0.5997077406764665,0,27.0,0.7181801236683744,0,2.0,0.8319752028272317,0,4.0,0.5084826857894067,0,0.0,0.9566134348051593,0,4.0,0.9224057821091963,0,4.0,0.8366361672488919,0,0.0,1.0,0,4.0,0.7216785709269645,0,8.0,0.4823274334622766,3,20.0,0.35430901330676534,0,4.0,0.24230442380492045,0,0.0,0.7496687990487876,0,6.0,0.2851387122285444,0,3.0,0.7567266322803112,1,46.0,0.2595904900179303,7,142.0
50.0,17,79.0,0.5808823529411765,9.054750971494247,1,9.0,0.586905993077355,2,12.0,0.7059703345818908,0,4.0,0.880750058621394,0,4.0,0.8793898277778843,0,0.0,0.9593219941123817,2,8.0,0.4442432770405023,0,0.0,0.9420091100174274,0,0.0,0.9091859933917934,0,4.0,0.828613628811002,0,0.0,0.7656678497831032,5,49.0,0.3206750962825627,1,4.0,0.47140341574313005,4,12.0,0.23772558023591084,0,4.0,0.8043119602586642,2,4.0,0.5804892121527628,0,10.0,0.8206221467130328,17,124.0
