step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.851340674106945,0,0.0,0.9135137711835206,0,0.0,0.9181184805689028,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9208338380689485,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9209366146934281,0,0.0,0.9111010451298707,0,0.0,0.9201031392108889,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9164522759516806,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.322750312684677,0,0.0,0.9396057505976789,0,0.0,0.9655509494502388,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9657535226442193,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9657461365472668,0,0.0,0.9654688868289544,0,0.0,0.9067016508548951,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9640389698235202,0,0.0,1.0,0,0.0
15.0,2,6.0,0.15,11.006290448740096,1,3.0,0.7872940991443715,0,0.0,0.9477422008074085,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6085165017701408,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9776604796705137,0,0.0,0.9636379535011947,1,3.0,0.7096511686920216,0,0.0,0.9459735788828039,0,0.0,0.9441346923310927,0,0.0,0.9375347712514945,0,0.0,0.6716466507028371,0,0.0,1.0,2,6.0
20.0,8,30.0,0.5357142857142857,9.797398008075763,3,12.0,0.6102359820450997,0,0.0,0.9433113872871741,0,0.0,1.0,0,0.0,1.0,2,10.0,0.4892302075611902,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9478041673378897,0,0.0,0.7358617454807284,0,0.0,0.8215561578814392,0,0.0,0.8609299013889243,0,0.0,0.9244232012207693,0,0.0,0.9226820602832372,3,8.0,0.5181316647003829,0,0.0,1.0,8,30.0
25.0,13,69.0,0.9583333333333334,9.597156058387153,5,32.0,0.5526425373529054,0,0.0,0.9529696581265199,0,0.0,0.9155915259221533,0,0.0,1.0,5,30.0,0.36871705593626647,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9815143611129559,2,6.0,0.5562930836528429,1,1.0,0.8333029564811706,0,2.0,0.8737762625992305,0,0.0,0.9558077013254211,0,0.0,0.957032055761774,0,4.0,0.5819130308212699,0,2.0,0.6718075141051787,13,77.0
30.0,12,120.0,1.5,9.937020210371436,6,61.0,0.4427220698468674,0,0.0,0.9608111348926491,0,0.0,0.93149053889589,0,0.0,0.9683326341224261,6,59.0,0.3094923692243422,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9651157041618247,0,3.0,0.7199646069591742,0,0.0,0.8667308439245602,0,2.0,0.9161643912003397,0,0.0,0.9323285169354464,0,4.0,0.39759747438754345,0,2.0,0.8454507200748699,0,4.0,0.8474370258168546,12,135.0
35.0,14,110.0,1.1458333333333333,9.212111271582275,7,95.0,0.42594786180460104,0,0.0,0.9682681965096707,0,0.0,0.9330803879308757,0,0.0,0.9605151551566355,2,48.0,0.347415560959357,0,0.0,1.0,0,0.0,0.986149700604573,0,0.0,1.0,0,0.0,0.9340702863772169,0,0.0,0.9616512033464638,2,6.0,0.6944782890375343,2,5.0,0.5315283145947783,0,0.0,0.9458122725076004,0,4.0,0.8441263565090131,1,3.0,0.6976207466132204,0,4.0,0.8634958798988701,14,165.0
40.0,24,199.0,1.7767857142857142,8.96745669427909,10,140.0,0.37782207914543425,0,0.0,0.958173489616596,0,0.0,0.9296170223095177,0,0.0,0.9858114400619393,0,6.0,0.6381655277239665,0,4.0,0.7324054969734322,0,0.0,0.924483186960479,0,0.0,0.9479665423446025,0,0.0,0.9412941927124269,0,0.0,0.927926448570874,4,20.0,0.5992073778896018,6,27.0,0.3895115646493193,0,0.0,0.9250625017674788,0,4.0,0.9509935221949318,3,16.0,0.6894995067315219,1,5.0,0.4154815666036475,24,222.0
45.0,32,310.0,2.5833333333333335,8.482083137193689,12,195.0,0.2978326345592544,0,0.0,0.9712705508580609,0,0.0,0.9504811899993971,0,0.0,0.7760258752743093,3,13.0,0.4924886691667408,0,4.0,0.9201572200715218,0,0.0,0.9807168971527426,0,0.0,0.9605151551566355,0,0.0,0.9597886553967496,0,0.0,0.9871687816522932,0,12.0,0.657422237176604,6,61.0,0.38435588726005393,0,0.0,0.9862676103019143,0,0.0,0.8815055734879123,5,34.0,0.54405098555649,6,24.0,0.3758415592108382,32,343.0
50.0,41,492.0,3.6176470588235294,8.292955693699081,14,258.0,0.30042018931712305,0,0.0,0.9592487007643578,0,0.0,0.9512031786919383,0,0.0,0.9251858788619562,6,41.0,0.4970935731713208,2,6.0,0.43641853908798584,0,0.0,0.9220081377392287,0,0.0,0.8942174732074778,0,0.0,0.9571404545703658,0,0.0,0.9509060788372371,1,2.0,0.7330157064566067,6,91.0,0.5697524705520446,0,0.0,0.9563848214203288,0,0.0,0.9493304092100521,6,61.0,0.34580641199452383,6,54.0,0.4775057339660351,41,513.0
