step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.908900112816356,0,0.0,0.9760450217938132,0,0.0,0.9767712530478515,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9786153380198326,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9759880952779014,0,0.0,0.9767218318098663,0,0.0,0.9794158855020081,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9732097476915109,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.95850281302966,0,0.0,0.9236343981469983,0,0.0,0.9613603020963872,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8649040021531775,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9597604675956632,0,0.0,0.9594466972046671,0,0.0,0.8880876896062831,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9548905501749145,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.036233871329864,0,0.0,0.7887679883069976,0,0.0,0.8788481390753619,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9511870142358178,0,0.0,0.7029982915873013,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6517296550725792,0,0.0,0.9468343044404609,0,0.0,0.9593019621804005,0,0.0,0.8237979844895085,0,0.0,1.0,0,0.0,0.9811808066196419,0,0.0,0.9711876477058713,0,0.0,0.9820767452438164,0,0.0
20.0,5,16.0,0.2857142857142857,11.787136704154818,2,8.0,0.6489213932077769,0,0.0,0.9523008412563433,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9450814649729734,0,0.0,0.9756723675670861,0,0.0,1.0,0,0.0,1.0,3,8.0,0.5209205564817646,0,0.0,0.9585914015395663,0,0.0,0.9689062452116421,0,0.0,0.9489209519992633,0,0.0,1.0,0,0.0,0.9746075711367655,0,0.0,0.9630490548358233,0,0.0,0.9390643032884153,5,16.0
25.0,0,0.0,0.0,10.53144774702106,0,3.0,0.703903482571817,0,0.0,0.8843176239196389,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9404270428159676,0,0.0,0.731656050895835,0,0.0,1.0,0,0.0,1.0,0,5.0,0.6226757159221779,0,0.0,0.9574493656698384,0,4.0,0.6142816157076701,0,0.0,0.7620452268756727,0,4.0,0.4975091808296328,0,0.0,0.6685512523850494,0,0.0,0.9439049226517081,0,0.0,0.8554018935860511,0,16.0
30.0,12,36.0,0.45,9.10019668182299,1,4.0,0.6644623840739803,0,0.0,0.7919647147186577,0,0.0,1.0,0,0.0,1.0,1,1.0,0.745692053057152,2,5.0,0.37075075004967994,0,0.0,1.0,0,0.0,1.0,0,0.0,0.795174393748017,0,0.0,0.7373453853441634,3,14.0,0.6351197415166734,2,7.0,0.24131253620689255,0,4.0,0.9038454919825417,2,6.0,0.43778389503594034,0,0.0,0.9691483888642628,1,3.0,0.6154595939530741,12,44.0
35.0,15,65.0,0.6770833333333334,8.382530643728026,0,1.0,0.6528735353224991,1,7.0,0.57725911174643,0,0.0,1.0,0,2.0,0.3970415337381087,2,8.0,0.4844875773111766,4,21.0,0.3123965733297645,0,0.0,1.0,0,0.0,1.0,0,0.0,0.950676453704274,2,7.0,0.5421416738968239,0,12.0,0.7458972778231869,0,7.0,0.4091890342359806,0,8.0,0.7904535316346805,0,2.0,0.4168780725906957,1,1.0,0.7085754799095282,5,23.0,0.38378133835603395,15,99.0
40.0,19,101.0,0.9017857142857143,8.147786955222008,2,7.0,0.6990166644550401,0,6.0,0.7615936889543324,0,0.0,1.0,0,4.0,0.9634565901288322,4,25.0,0.3958152910550097,0,14.0,0.4874740397601047,0,4.0,0.3598575665138416,0,0.0,1.0,0,0.0,0.8772150253938091,0,5.0,0.6685262661690287,1,6.0,0.5368494940322842,1,9.0,0.6587085161120502,2,11.0,0.4589161195963516,0,4.0,0.44793170146708866,3,9.0,0.5056896287807783,6,53.0,0.21257338444125087,19,157.0
45.0,12,48.0,0.4,8.449861816423653,1,3.0,0.645993025257252,0,4.0,0.9077684308861282,0,8.0,0.4085746946505304,0,4.0,0.9068535259033471,0,17.0,0.4377957590609982,1,5.0,0.5773919049519858,0,4.0,0.8696543767472855,0,0.0,1.0,1,5.0,0.5919077172798944,0,0.0,0.9359158682724998,1,8.0,0.43557352210957667,1,14.0,0.8351217009614907,1,12.0,0.32943941901194385,0,4.0,0.9361825620737559,4,27.0,0.35177042917678064,2,51.0,0.12372391922031185,12,166.0
50.0,7,23.0,0.16911764705882354,9.596949908461141,2,9.0,0.6681320523063805,1,1.0,0.6127466366995233,0,8.0,0.8203832322871966,0,0.0,0.5781587306393663,0,0.0,0.7690109435367521,0,4.0,0.8896634376621513,0,4.0,0.8845224752629637,0,0.0,0.79617217944762,0,2.0,0.7304287195599259,0,0.0,0.9083315866191446,1,8.0,0.7133396285522805,0,7.0,0.5999272600494034,2,12.0,0.26749258142609433,0,4.0,0.897632444938397,0,24.0,0.6138031069208741,1,11.0,0.3577709983910749,7,94.0
55.0,24,97.0,0.6381578947368421,10.001813560566896,4,26.0,0.6162931246721665,4,13.0,0.475489009785554,0,8.0,0.882491257040342,0,0.0,1.0,0,0.0,0.9582025686753131,0,6.0,0.8647651039717482,0,0.0,0.6010306263911475,0,0.0,0.8351777174456034,0,0.0,0.9158389762865019,0,0.0,0.8143589541594349,4,20.0,0.6716374841772355,7,25.0,0.19624734252605153,3,26.0,0.5976119398749751,2,6.0,0.4618316110177269,0,3.0,0.8767516400915149,0,6.0,0.905832183769486,24,139.0
60.0,17,106.0,0.6666666666666666,8.70398015471544,1,18.0,0.5252710054842363,0,12.0,0.4977400328441451,1,5.0,0.45026256484698607,0,4.0,0.7470048633774559,0,0.0,0.8879760710839637,1,7.0,0.5378529712579876,0,0.0,1.0,0,0.0,0.950257200738899,0,0.0,0.6981056399514949,1,3.0,0.6769729145415191,5,39.0,0.5351492242061036,8,69.0,0.08604555023994584,0,9.0,0.7898776865895176,0,6.0,0.25067011109097104,0,0.0,0.7724936375296317,0,6.0,0.8905446177704752,17,178.0
65.0,33,164.0,0.9479768786127167,8.275926770832603,1,5.0,0.6758453030550714,0,4.0,0.8612846372319519,7,28.0,0.0070740601232770935,0,4.0,0.8695433326908439,0,0.0,0.9281725404217565,6,28.0,0.4108232917506025,0,0.0,1.0,2,2.0,0.5754560206942347,2,9.0,0.6184887744681502,0,2.0,0.7827388826116938,7,69.0,0.346996343847287,2,69.0,0.47858911959563294,2,8.0,0.2748217413610784,0,4.0,0.6934172298450773,2,7.0,0.715004751154524,2,7.0,0.4804967770727722,33,246.0
70.0,34,171.0,0.9243243243243243,7.997310580374469,0,0.0,0.6633894615275263,2,10.0,0.7041958952215726,3,46.0,0.16505158196081085,0,4.0,0.7763252092285856,2,3.0,0.7983075003629877,11,71.0,0.3007901689177459,0,4.0,0.4568785566921114,3,15.0,7.081920029731386e-05,0,2.0,0.6977690126730688,0,0.0,0.9116424913495894,4,68.0,0.2994108632540097,0,27.0,0.776508050338858,0,13.0,0.5569851905178285,0,6.0,0.8591621086090777,4,25.0,0.5378589033719904,5,26.0,0.18437499040460298,34,320.0
75.0,41,266.0,1.4,8.263216412904114,3,12.0,0.6234846807902343,4,23.0,0.5689234495684442,0,21.0,0.7313750954263953,3,10.0,0.451329273198184,3,14.0,0.6354748994025814,13,131.0,0.17548123662316353,0,4.0,0.8662230943505288,0,6.0,0.8219841666992693,0,0.0,0.9318753469146807,0,0.0,0.5930208835872549,2,30.0,0.597827348945461,1,5.0,0.7186116080417295,0,8.0,0.8683135427390707,2,11.0,0.614228112352026,2,21.0,0.3212044686253302,8,69.0,0.2622509812377708,41,365.0
80.0,50,422.0,2.11,7.693467710327148,1,8.0,0.5619973428102507,5,51.0,0.3558780562877071,0,4.0,0.9262005430489838,6,33.0,0.0005883547613953589,1,5.0,0.35660488573119076,13,200.0,0.1606647518938795,0,4.0,0.8928981544473253,0,0.0,0.8963399531491422,2,3.0,0.738019371697708,3,7.0,0.5414058411416136,3,26.0,0.5212990248196823,1,10.0,0.7964117308240187,0,6.0,0.5858259336127823,3,9.0,0.31851256234878533,4,23.0,0.4444969288278505,8,109.0,0.508545982508638,50,498.0
85.0,54,559.0,2.674641148325359,7.637980711417011,3,12.0,0.6633903229422967,2,40.0,0.588454576950683,0,0.0,0.9050692819322486,0,28.0,0.14950296425126175,4,16.0,0.48333670005124646,13,265.0,0.324347111843888,0,0.0,0.6906549172485651,0,0.0,0.8740816002396029,3,15.0,0.6465693044834344,0,5.0,0.686149784554631,7,53.0,0.3411328399067962,0,6.0,0.39995465399852814,5,20.0,0.3569469489346501,5,30.0,0.06946536398035826,4,43.0,0.6656467469136607,8,149.0,0.5193524295868552,54,682.0
90.0,49,678.0,3.29126213592233,7.579585221744161,5,33.0,0.5212183474593556,0,5.0,0.8162322752956079,0,0.0,0.751574312175924,0,2.0,0.43900112120953444,1,20.0,0.4765666035922613,13,330.0,0.34507797218204694,0,0.0,0.8459501678031766,0,0.0,0.9069920655057047,1,10.0,0.4269603806485342,0,0.0,0.9103412013306835,10,96.0,0.19733049980296213,0,4.0,0.8632747781025606,7,56.0,0.45715937754603025,0,30.0,0.5611743816021547,1,28.0,0.6883132660799182,11,196.0,0.1470366878294009,49,810.0
95.0,63,837.0,3.875,7.240340194579293,2,29.0,0.4737715723285608,0,4.0,0.514790525649901,2,7.0,0.4754958450028526,0,4.0,0.8982345811356359,3,21.0,0.6354740770436917,18,408.0,0.2224283727471464,0,0.0,0.9133347173434131,0,0.0,1.0,5,18.0,0.4155109963864165,0,0.0,0.8997235066584884,5,97.0,0.2649118965374566,0,8.0,0.8072732767765863,7,93.0,0.4313166512116182,0,4.0,0.889528403431525,3,10.0,0.5567184478324804,18,269.0,0.0009888774404561383,63,972.0
100.0,65,1065.0,4.863013698630137,6.992314385813233,3,17.0,0.5641544041985698,0,1.0,0.381038168271226,0,4.0,0.377040564893712,0,4.0,0.9148129001420328,6,43.0,0.6581455133305537,19,502.0,0.09206515956763753,0,0.0,1.0,0,0.0,1.0,1,23.0,0.4371402164151907,2,3.0,0.5990814925460277,0,37.0,0.6154034276177679,0,4.0,0.8628109446216142,12,141.0,0.2810814077472599,0,0.0,0.8690263211649324,4,28.0,0.3962911524428981,18,359.0,0.16914203653344878,65,1166.0
105.0,76,1376.0,6.460093896713615,6.714647615941262,5,39.0,0.46813819181114175,3,9.0,0.5222682991327077,0,0.0,0.8468965766488864,1,5.0,0.6033656476424715,8,72.0,0.49435864674060004,19,597.0,0.0,0,4.0,0.8275273662641145,0,0.0,1.0,4,21.0,0.5718830641743636,2,10.0,0.6261113859730427,2,41.0,0.6088357095923553,0,4.0,0.8806804332129857,14,206.0,0.12248577642573834,0,0.0,0.6048309190927035,0,21.0,0.4285060562274415,18,453.0,0.2919276783352259,76,1482.0
110.0,76,1385.0,6.210762331838565,6.387669508044735,2,30.0,0.5202446837461323,0,7.0,0.5353707669828074,0,0.0,0.8901352514163898,4,20.0,0.13971092484154238,9,114.0,0.25895219241163075,13,581.0,0.20868009029689502,0,8.0,0.7997696665282594,0,0.0,1.0,0,17.0,0.6829680691366666,3,20.0,0.6232503821639779,9,68.0,0.47751393583250284,2,11.0,0.4003678152555557,14,280.0,0.057259968807247805,2,6.0,0.017572363731286022,0,0.0,0.8578086478959295,18,543.0,0.3467630569167712,76,1705.0
115.0,58,977.0,4.229437229437229,6.381950733662842,2,9.0,0.5981104616846896,0,4.0,0.8459057179723949,0,0.0,0.9028140643237413,5,32.0,0.11755148313287604,6,106.0,0.24932642072179712,3,433.0,0.3586544042191499,0,4.0,0.8530929158942655,0,2.0,0.39999089191069687,1,4.0,0.498471745160613,1,15.0,0.40281980418874935,11,118.0,0.23536354398585446,0,11.0,0.4960466005671954,8,276.0,0.31827827871362363,0,7.0,0.35037865712600075,1,3.0,0.7705662177000728,20,637.0,0.20324164589450988,58,1661.0
120.0,56,955.0,4.1521739130434785,7.715453888444029,2,5.0,0.5121709567239775,0,4.0,0.9090815180240016,0,0.0,0.9747446298470729,0,18.0,0.5492034918886809,1,45.0,0.4936519391321887,0,179.0,0.6478258047182145,0,4.0,0.9060970518678568,0,4.0,0.8536729549388266,6,25.0,0.2699795356329662,5,20.0,0.3916039076125118,13,180.0,0.13673977212364472,0,4.0,0.8322173075350225,0,168.0,0.6645658772907077,0,8.0,0.836086279690084,4,18.0,0.7017187486468983,25,755.0,0.00010059362831591048,56,1437.0
125.0,69,1230.0,5.1037344398340245,7.0718684882066585,5,24.0,0.546288452348312,0,0.0,0.7955943324380956,1,2.0,0.5798810149576074,0,4.0,0.914038515469119,2,33.0,0.5573369939046878,1,181.0,0.5299856739915151,0,0.0,0.7573530471032905,0,4.0,0.9102439149030345,8,63.0,0.39971978658361135,2,20.0,0.4388079190614927,15,253.0,0.28836188162465365,1,2.0,0.6851035586108716,3,171.0,0.44345181432548386,0,8.0,0.901574804735914,6,41.0,0.41456294618152917,25,880.0,0.06639765050272908,69,1686.0
130.0,75,994.0,3.9133858267716537,6.619234517788658,1,22.0,0.5827938964019906,2,8.0,0.5004855563624114,1,11.0,0.6939614320024338,0,0.0,1.0,7,62.0,0.5152357987830745,6,200.0,0.24367147996193636,3,10.0,0.4266508628091972,0,0.0,0.8655792578878477,3,64.0,0.5619121292952005,4,24.0,0.43160570288679273,10,252.0,0.3488718164904911,1,9.0,0.43262627898905437,9,204.0,0.14434186471105512,1,5.0,0.47163746931391426,8,75.0,0.2839660501170069,19,863.0,0.21908777057346665,75,1809.0
