step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.189185540464297,0,0.0,0.9819646582542425,0,0.0,0.9796698422767715,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9801654212203588,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9837770943065838,0,0.0,0.9784092343742794,0,0.0,0.9832879420562809,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9837319864465623,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.618459797869754,0,0.0,0.9460521686709322,0,0.0,0.9391194152885636,0,0.0,1.0,0,0.0,1.0,0,0.0,0.939827831962166,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9472147296351945,0,0.0,0.9380775445728874,0,0.0,0.8808310034518999,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8602421555136538,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.329574072765645,0,0.0,0.8850937251124935,0,0.0,0.8215870445760817,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9652512660034616,0,0.0,0.9970308527612652,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9328596247916909,0,0.0,0.9467114607872336,0,0.0,0.959244492798794,0,0.0,0.5562020007613853,0,0.0,0.9296221661108403,0,0.0,1.0,0,0.0,0.9721035673582868,0,0.0,0.5535200402792548,0,0.0
20.0,7,14.0,0.25,11.242382062548442,2,3.0,0.7556058653159728,3,8.0,0.6295828775455984,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9678317150101281,0,0.0,0.9543081962828003,0,0.0,1.0,0,0.0,1.0,2,3.0,0.5823867197209673,0,0.0,0.9719564089141461,0,0.0,0.948117976095175,0,0.0,0.9476673917457902,0,0.0,0.7027162428687387,0,0.0,0.9550824020410492,0,0.0,0.9606982101926231,0,0.0,0.9302973643459446,7,14.0
25.0,1,2.0,0.027777777777777776,10.019202431267196,0,0.0,0.6746881397599972,0,5.0,0.6865096221473493,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6589219141666982,0,0.0,0.836268942878344,0,0.0,1.0,0,0.0,1.0,0,1.0,0.7884481110478353,0,0.0,0.7964079252907775,0,4.0,0.7107173238179012,0,4.0,0.7452026912208082,0,4.0,0.3089959588342412,0,0.0,0.9558210944839393,0,0.0,0.8981009168198602,0,0.0,0.8607991583146211,1,20.0
30.0,16,43.0,0.5375,8.774220305000506,2,6.0,0.7004095661635755,1,3.0,0.5841972427224895,0,2.0,0.3514342788806712,0,0.0,0.9967629357006581,3,12.0,0.40255480460826537,1,2.0,0.3052686816010465,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9315792533744266,3,8.0,0.4001224982667863,2,9.0,0.6855186395703322,2,7.0,0.6358220818696501,0,4.0,0.8771073259502552,0,0.0,1.0,0,0.0,0.9677736674470775,2,4.0,0.43957228848911317,16,57.0
35.0,9,36.0,0.375,8.42351932965349,0,2.0,0.716111852994858,1,8.0,0.4878298844620928,0,2.0,0.9245955484311641,0,0.0,0.8818251864608317,0,7.0,0.5978281362069545,3,18.0,0.1865993115022788,0,0.0,1.0,0,0.0,1.0,0,1.0,0.6753805889478083,0,6.0,0.49084966988302015,0,6.0,0.7402289791548275,0,7.0,0.6925672825730796,0,4.0,0.7956793432969403,0,2.0,0.4122698293272845,0,0.0,0.7636345138665771,5,21.0,0.27598670713845236,9,84.0
40.0,19,108.0,0.9642857142857143,8.645514612657479,1,5.0,0.7208668016062167,3,14.0,0.6500402578412252,0,2.0,0.8334371479683462,0,0.0,0.8724091266243965,0,0.0,0.8993445021476255,3,33.0,0.5816836030998151,0,0.0,1.0,0,0.0,1.0,2,9.0,0.6941645068903666,0,0.0,0.9073896946017104,3,10.0,0.4770409000766048,0,8.0,0.5061174442751569,0,4.0,0.5658409098080148,0,4.0,0.8080014351024948,2,6.0,0.5560538706788912,5,46.0,0.11083970535158531,19,141.0
45.0,17,102.0,0.85,8.106739539333393,3,17.0,0.5225578529400869,0,13.0,0.7203408364102034,0,4.0,0.6525841810839182,1,1.0,0.020680965880800928,0,0.0,0.5955585659185088,3,48.0,0.6095672756002462,0,0.0,0.6495231871291652,0,0.0,1.0,0,6.0,0.7341763489478333,0,0.0,0.9337724354399801,0,10.0,0.46452139360584666,0,10.0,0.5761028482131176,5,23.0,0.41978384995588924,0,2.0,0.9227264074263404,4,26.0,0.4063605033695626,1,41.0,0.2379990924363748,17,201.0
50.0,9,23.0,0.16911764705882354,8.228217763676568,0,10.0,0.6127998201626774,2,7.0,0.5137998248655598,0,8.0,0.7639800236483212,0,2.0,0.7827550144363905,3,10.0,0.3870134091089227,0,19.0,0.2583149895357794,0,2.0,0.7707718798201143,0,4.0,0.5267423119060259,1,6.0,0.5085402217928151,0,0.0,0.946881071597546,1,3.0,0.6251961761716102,1,10.0,0.5329857466696725,1,24.0,0.4858177861311072,0,0.0,0.8642065386963331,0,17.0,0.5928210914752458,0,7.0,0.7477273537720144,9,129.0
