step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.26902021530848,0,0.0,0.9373708174635822,0,0.0,0.943403580017041,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9330391768087345,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.945860044823587,0,0.0,0.9392868404900055,0,0.0,0.9420246244639559,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9449199485358437,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.754562486781742,0,0.0,0.9627637101180987,0,0.0,0.9630545168073312,0,0.0,1.0,0,0.0,1.0,0,0.0,0.957475919382006,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9630509699976213,0,0.0,0.9616811049656706,0,0.0,0.9505199167134126,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8348652875318141,0,0.0,1.0,0,0.0
15.0,1,2.0,0.05,11.38616235352297,0,0.0,0.9495367058076475,0,0.0,0.8786064275325145,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9556506819972522,0,0.0,0.925380565624689,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7646147634874496,0,0.0,0.6647548426026912,1,2.0,0.6936297395336458,0,0.0,0.948941103574432,0,0.0,0.9328426620230044,0,0.0,1.0,0,0.0,0.9634648793365562,0,0.0,0.3384288254357635,1,2.0
20.0,5,14.0,0.25,10.402611379468443,1,1.0,0.7695520145619774,1,3.0,0.6672549693501654,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9518482576104885,0,0.0,0.9185495168080919,0,0.0,1.0,0,0.0,1.0,1,4.0,0.7339577069983864,2,6.0,0.6000911138481776,0,0.0,0.6956379880629225,0,0.0,0.5922677550090679,0,0.0,0.9324811561419724,0,0.0,1.0,0,0.0,0.9539102770668426,0,0.0,0.9059804938455377,5,14.0
25.0,4,8.0,0.1111111111111111,9.999542280278977,1,1.0,0.641745717773555,0,1.0,0.746774279817472,0,0.0,1.0,0,0.0,1.0,0,0.0,0.958944211495516,0,0.0,0.9625984662436643,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7264580354658046,0,3.0,0.665054579408834,1,4.0,0.7042092226815794,1,9.0,0.6634358342709595,1,4.0,0.31935499006310836,0,4.0,0.4305512878680273,0,0.0,0.9781398826585836,0,0.0,0.8896861319910745,4,26.0
30.0,10,32.0,0.4,10.559169790772396,3,15.0,0.5906308631472296,2,3.0,0.5643645570832633,0,2.0,0.4436437014074087,0,0.0,1.0,0,0.0,0.9469057460071805,2,3.0,0.679498770505873,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9505398347829099,0,0.0,0.8941742122958674,1,10.0,0.827931828198024,0,6.0,0.909435234984464,0,2.0,0.8752947882406185,0,4.0,0.8630555303628503,0,0.0,0.9673557802200539,2,6.0,0.5093949106361924,10,51.0
35.0,7,53.0,0.5520833333333334,9.691885416268939,4,35.0,0.5163851019113068,3,18.0,0.5559532650852836,0,4.0,0.6211786285649602,0,0.0,1.0,0,0.0,0.6810838050935291,0,0.0,0.6293521458196459,0,4.0,0.5067212588344916,0,0.0,1.0,0,0.0,0.9686863810734789,0,0.0,0.6719086951750256,0,2.0,0.8241036410704966,0,6.0,0.6546272326557979,0,0.0,0.8839268566982502,0,4.0,0.9161330486860398,0,2.0,0.8438316529366606,0,3.0,0.6356649333876769,7,78.0
40.0,14,39.0,0.3482142857142857,9.362149512323915,0,25.0,0.5906512364824793,0,11.0,0.6804604881841685,0,6.0,0.9034629838943025,0,0.0,0.9319205205451006,2,8.0,0.5038545588206544,0,0.0,0.6372355868477454,0,4.0,0.8776672479926793,0,0.0,1.0,0,4.0,0.7734118799837718,2,7.0,0.5593541380061362,2,6.0,0.6910682149731884,6,18.0,0.39385219016097917,1,1.0,0.6276836888627428,1,3.0,0.5256640106734847,0,2.0,0.8491395118781644,0,2.0,0.8815191227312016,14,97.0
45.0,31,145.0,1.2083333333333333,7.993438521801233,2,5.0,0.6340402361388512,1,8.0,0.6954473341915106,0,2.0,0.8816706840746694,0,0.0,0.9315540508049066,4,25.0,0.33419291387711636,0,0.0,0.4763457974124731,0,4.0,0.8890714031287886,0,0.0,1.0,0,4.0,0.728537295970946,0,2.0,0.5878659194468862,4,21.0,0.44271136443491776,7,50.0,0.12272759177969983,5,17.0,0.32876801260545235,5,20.0,0.006787014076780835,2,8.0,0.7455207637536557,1,1.0,0.7533763055260457,31,167.0
50.0,23,173.0,1.2720588235294117,7.325128368830563,1,8.0,0.5465834238586411,0,4.0,0.774850112474814,1,6.0,0.24609687508963982,0,2.0,0.5804541825823326,0,16.0,0.6004563430067581,0,2.0,0.785574537696769,1,5.0,0.4862813527448621,0,0.0,0.9451987185523306,2,9.0,0.6600785819341641,0,0.0,0.8606401839152489,5,47.0,0.3955878553463041,7,89.0,0.10094728203974787,0,18.0,0.19494354717102166,0,26.0,0.5505029015417415,4,22.0,0.6230188560009753,2,9.0,0.5182577212515244,23,263.0
