step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.458370670590682,0,0.0,0.9667659208957983,0,0.0,0.9596178489791991,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9630154998094502,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9644918557821134,0,0.0,0.9668450156112169,0,0.0,0.9659155492847602,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9665006351648836,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.910389226180982,0,0.0,0.9167533264893156,0,0.0,0.9627733678736335,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9635504855373682,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.966256961613842,0,0.0,0.9674118269604627,0,0.0,0.9676743651266775,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9572435894607975,0,0.0,1.0,0,0.0
15.0,3,4.0,0.1,11.446013996496614,1,2.0,0.7551510430196418,0,0.0,0.7655930810507515,0,0.0,1.0,0,0.0,1.0,1,1.0,0.736535798071911,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.7610978221965641,0,0.0,0.9746159690981325,0,0.0,0.9817542321344099,0,0.0,0.884847962500654,0,0.0,1.0,0,0.0,0.9732067587251381,0,0.0,0.9771730189469281,0,0.0,0.9012341669017866,3,4.0
20.0,4,14.0,0.25,10.56505236842813,0,0.0,0.8281919589356155,2,8.0,0.5128970071781476,0,0.0,1.0,0,0.0,1.0,0,0.0,0.860583510377918,0,2.0,0.7097812949404776,0,0.0,1.0,0,0.0,1.0,2,8.0,0.4710066976945652,0,0.0,0.7640374413382472,0,0.0,0.9726809017567544,0,0.0,0.9605241861095463,0,0.0,1.0,0,0.0,0.9374594978447246,0,0.0,0.9485925317646475,0,0.0,0.996068481874869,4,18.0
25.0,3,9.0,0.125,9.840382295968304,2,5.0,0.6966835098521462,0,4.0,0.7863021659296122,0,0.0,1.0,0,0.0,0.9610290039962409,0,0.0,0.9389179861477019,0,2.0,0.9660685249065095,0,0.0,1.0,0,0.0,1.0,0,2.0,0.6742244454474439,1,4.0,0.4936864071300144,0,0.0,0.7018184817531653,0,4.0,0.5667556580277097,0,4.0,0.4369831741715873,0,0.0,0.946584364921656,0,0.0,0.8434275376016961,0,0.0,0.582320314244593,3,25.0
30.0,9,27.0,0.3375,9.206791188886676,1,3.0,0.6798773589642488,0,2.0,0.8343399658210189,0,0.0,1.0,0,0.0,0.9536614476874036,1,1.0,0.6904248264530048,0,2.0,0.9627731307503176,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9526239054218204,0,3.0,0.6462048684095262,2,8.0,0.4680714714711412,2,12.0,0.6031119852982931,0,4.0,0.9046965599104467,0,2.0,0.49928951242763364,1,3.0,0.6536343558726811,2,8.0,0.16083456509024807,9,48.0
35.0,15,71.0,0.7395833333333334,8.445679339517683,1,6.0,0.6872332872010123,2,6.0,0.5954393918646944,0,0.0,1.0,0,0.0,0.9182858719067379,2,8.0,0.4926698697590904,2,5.0,0.11504132703156608,0,0.0,1.0,0,0.0,0.9499651652875417,0,0.0,0.5971396060726083,0,0.0,0.9491749169917325,0,5.0,0.7285519393791349,4,31.0,0.590635479674298,0,4.0,0.9129694131631965,0,4.0,0.9283993177886699,0,0.0,0.5930930271935139,4,29.0,0.1474073107122221,15,98.0
40.0,20,109.0,0.9732142857142857,8.153383265040778,5,21.0,0.6216228706898775,0,3.0,0.5793073788631972,0,0.0,0.8737586359251109,0,0.0,0.007779179196631845,5,26.0,0.3440363942400907,0,4.0,0.22546322287866913,0,4.0,0.49084303953434644,0,0.0,0.9600460106050939,3,14.0,0.46060378733685753,0,0.0,0.7172355825932115,0,4.0,0.9027115384824979,1,22.0,0.5312443007505879,0,2.0,0.7029041575014414,0,4.0,0.9249967636100688,2,6.0,0.6562853981721296,4,49.0,0.4936595056395315,20,159.0
45.0,29,206.0,1.7166666666666666,8.018150020570772,6,47.0,0.45936965924931844,2,5.0,0.6282523041095845,0,0.0,0.9002389046298579,1,5.0,0.6384695681542664,7,59.0,0.308990181736592,0,0.0,1.0,0,4.0,0.8835573499666441,0,0.0,1.0,0,11.0,0.6898379743141388,2,7.0,0.5318270260293182,0,0.0,0.827231908816976,6,28.0,0.42608385769932056,1,8.0,0.5595894955053476,0,0.0,0.7557842035648615,0,0.0,0.824915694843178,4,69.0,0.5719283730100048,29,243.0
50.0,28,292.0,2.1470588235294117,7.773542718443468,8,82.0,0.4241244980083929,0,0.0,0.7214314611564667,0,0.0,0.8857337844996942,0,0.0,0.9058577582631572,7,94.0,0.35239901504836163,0,0.0,1.0,0,2.0,0.9459377098549243,0,2.0,0.42471400330137493,0,4.0,0.8613892767630553,0,4.0,0.5553599954983098,1,3.0,0.7803484405382514,3,38.0,0.2105575646029337,2,18.0,0.7613758388935681,0,4.0,0.5190226686775677,1,5.0,0.7725765784705505,6,94.0,0.1516589803690353,28,350.0
