step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.690947006455362,0,0.0,0.9702605245229777,0,0.0,0.9732832302548398,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9670201488013863,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9669464675829773,0,0.0,0.9693647248034176,0,0.0,0.9686556784796382,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9709213747738126,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.920416473795871,0,0.0,0.9228185786844461,0,0.0,0.9470083053645632,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9442301865768093,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9437327678083653,0,0.0,0.9472926057997533,0,0.0,0.9498132560259438,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9227900555984414,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,12.299330762320782,1,1.0,0.7785000203842689,0,0.0,0.8880824074634074,0,0.0,1.0,0,0.0,1.0,0,0.0,0.964123108051267,0,0.0,0.9911409127725122,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7120259261196821,0,0.0,0.9683170104549887,0,0.0,0.9544549588692416,0,0.0,0.9454175601676454,0,0.0,1.0,0,0.0,0.9372488181540243,0,0.0,0.9644223348243189,0,0.0,0.8898440042893242,1,1.0
20.0,5,17.0,0.30357142857142855,11.377852452825476,2,9.0,0.6454437518091684,1,2.0,0.7521547536737955,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9585342639502512,0,0.0,0.9335833456504151,0,0.0,1.0,0,0.0,1.0,2,6.0,0.549805815383176,0,0.0,0.9485228371498605,0,0.0,0.9530964110325797,0,0.0,0.8338908735606859,0,0.0,1.0,0,0.0,0.9286028547177128,0,0.0,0.9482205724235504,0,0.0,0.9733208011509076,5,17.0
25.0,2,11.0,0.1527777777777778,9.795082059167616,0,4.0,0.6413801601886217,2,11.0,0.5693154834762264,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7288329448313557,0,0.0,0.9907202165167313,0,0.0,1.0,0,0.0,1.0,0,2.0,0.7046427629705692,0,0.0,0.9529025716682985,0,2.0,0.6207691306350881,0,0.0,0.5103086251933809,0,4.0,0.47331641504752925,0,0.0,0.7747415610648498,0,0.0,0.9638947906957649,0,0.0,0.7671990340919118,2,23.0
30.0,12,35.0,0.4375,8.700355367220363,2,4.0,0.6578540699145718,1,8.0,0.4870265924892785,0,1.0,0.3922870601137895,0,0.0,1.0,2,7.0,0.4777940714770781,0,0.0,0.953766494492131,0,0.0,0.9086013341607619,0,0.0,1.0,0,0.0,0.8876835925813501,0,0.0,0.6449283967446805,3,13.0,0.5843540645421728,2,12.0,0.23718832761897368,0,4.0,0.8884467652818397,2,6.0,0.41886232574704324,0,0.0,0.9434105004746843,0,1.0,0.7836348417044471,12,56.0
35.0,16,88.0,0.9166666666666666,8.731669010118795,1,5.0,0.5922064917844674,1,10.0,0.5978793896376648,0,2.0,0.90197648489006,0,0.0,1.0,0,3.0,0.659370620551566,0,4.0,0.38983412803584394,0,0.0,0.9515632307670215,0,0.0,1.0,1,3.0,0.7206497868771016,2,7.0,0.5203372533259124,5,34.0,0.577236043885692,3,24.0,0.5504123277094666,0,4.0,0.9402501101874403,3,19.0,0.015440191304828262,0,0.0,0.7684951466616902,0,1.0,0.859178615640603,16,116.0
40.0,18,141.0,1.2589285714285714,9.031743285161351,3,14.0,0.6018847855760353,2,20.0,0.7840028532279087,0,2.0,0.9384434506495024,0,4.0,0.46061969706137573,0,0.0,0.9533717112495095,0,4.0,0.8479349987090177,0,0.0,0.5460660142120075,0,0.0,1.0,2,11.0,0.6698968185986706,0,3.0,0.6082957006423616,7,60.0,0.43554686774063345,3,39.0,0.6318171379984475,0,0.0,0.8309292454052185,0,17.0,0.27233528510727967,1,5.0,0.6658788704816785,0,0.0,0.3368509121809017,18,179.0
45.0,24,186.0,1.55,8.52864465304074,0,8.0,0.6409258626473171,2,8.0,0.7223220626705037,0,0.0,0.6559995977749216,0,4.0,0.8841807665116673,1,1.0,0.5716288265319422,0,4.0,0.9388075287895251,3,8.0,0.007521443027992302,0,0.0,1.0,0,4.0,0.6886773731783672,0,4.0,0.6797398468303614,9,102.0,0.2428011379118539,3,50.0,0.5644869019625366,0,0.0,0.9914398856413738,0,4.0,0.8776570055986053,4,18.0,0.6026807898528003,2,7.0,0.5848656321993027,24,222.0
50.0,29,236.0,1.7352941176470589,8.037242831444404,1,1.0,0.6847386788905855,3,17.0,0.5234099106751567,3,11.0,0.6541188789433154,0,4.0,0.9342683414726517,2,9.0,0.4626068488035478,0,0.0,0.7501539874300249,4,27.0,0.47407281278255586,0,0.0,1.0,3,10.0,0.6160997294471299,0,4.0,0.9472392924800553,10,150.0,0.40012101531790467,1,17.0,0.10372081317739172,0,4.0,0.2903872989291831,0,2.0,0.9618358269644913,0,12.0,0.4716643816327932,2,17.0,0.6129048390697739,29,285.0
55.0,35,362.0,2.3815789473684212,8.027363683073654,0,2.0,0.7788872026090197,1,15.0,0.46298618887889026,3,26.0,0.3562846854149974,1,3.0,0.5800215340881983,4,26.0,0.38066285406053973,0,0.0,0.8054655312196379,4,47.0,0.628793291097734,0,0.0,0.947347334060195,0,12.0,0.7499067121247865,0,4.0,0.8499223822423726,11,203.0,0.4487790457413245,4,23.0,0.1516682478707994,1,13.0,0.6506394048897272,0,0.0,0.9230942239783696,4,11.0,0.4166630299221121,2,31.0,0.6437547022160169,35,416.0
