step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.072012129181157,0,0.0,0.9838271375356398,0,0.0,0.9833015906486293,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9850892098747129,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9840643492283006,0,0.0,0.9844722743947965,0,0.0,0.9840288243019739,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9845944640373417,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.328881431627044,0,0.0,0.9642192614439841,0,0.0,0.9652453998088153,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8959298302981749,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9658825389960892,0,0.0,0.9661614722309475,0,0.0,0.9493666682858987,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9441847481759938,0,0.0,1.0,0,0.0
15.0,1,2.0,0.05,11.812974043419285,0,0.0,0.8070434988040649,0,0.0,0.7287259822796285,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9816074190950995,0,0.0,0.7536832752633063,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6550328286190545,0,0.0,0.983050535380694,0,0.0,0.982086485081823,0,0.0,0.844317607982001,0,0.0,1.0,0,0.0,0.9695346498941101,0,0.0,0.9834694252176934,0,0.0,0.8521253356214407,1,2.0
20.0,6,24.0,0.42857142857142855,10.804775827623432,2,7.0,0.6665820758932708,2,7.0,0.6462062247996725,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9467120133164717,0,0.0,0.9454144755425382,0,0.0,1.0,0,0.0,1.0,2,10.0,0.4678105300334789,0,0.0,0.7626972470375655,0,0.0,0.9487841402187839,0,0.0,0.9613939398127345,0,0.0,1.0,0,0.0,0.9497238257087135,0,0.0,0.9558735971243166,0,0.0,0.9437923558465388,6,24.0
25.0,4,8.0,0.1111111111111111,9.273013914159058,0,2.0,0.6502917030025137,0,2.0,0.63893206864628,0,0.0,1.0,0,0.0,0.9696513129974853,1,1.0,0.5846462132067985,0,0.0,0.922402593427831,0,0.0,0.9636548549588527,0,0.0,1.0,0,3.0,0.5875350122644912,2,6.0,0.5399859899999234,1,3.0,0.5794540885728655,0,4.0,0.5942104592782609,0,4.0,0.38731998244512,0,0.0,1.0,0,0.0,0.9628604257385487,0,0.0,0.7098895788603681,4,25.0
30.0,11,39.0,0.4875,9.333049691888458,2,5.0,0.6620710449000426,1,3.0,0.5557655032831712,0,0.0,1.0,0,0.0,0.9659970773678495,3,14.0,0.421332511637703,0,0.0,0.9300860736349137,0,0.0,0.9857871059696046,0,0.0,1.0,0,0.0,0.9107241622141106,0,4.0,0.6651509581794329,3,12.0,0.6434013290044125,0,4.0,0.8367590164815552,0,4.0,0.8617355675221422,0,4.0,0.4619536216083371,0,0.0,0.6740744682850512,2,7.0,0.2751487913416406,11,57.0
35.0,13,72.0,0.75,9.353038229348288,0,2.0,0.6328909059581151,0,5.0,0.5685838786562459,0,4.0,0.4269710684365446,0,0.0,1.0,5,35.0,0.3561375248437759,0,0.0,1.0,0,0.0,0.9718640457739646,0,0.0,0.9760209450884312,0,4.0,0.6053616085373472,0,0.0,0.9555150709942156,5,30.0,0.573462709993479,0,4.0,0.9259913379079073,0,4.0,0.9223947491981341,0,4.0,0.8990319108683602,3,9.0,0.5518742545561558,0,4.0,0.24429294800902915,13,105.0
40.0,15,53.0,0.4732142857142857,9.089666357172703,2,8.0,0.7212063892676156,3,11.0,0.7079000587779405,0,4.0,0.8948647575251147,0,0.0,1.0,1,28.0,0.44498249256498945,0,4.0,0.43007728848417165,0,0.0,0.9554348400830512,0,0.0,0.9575498876657494,2,13.0,0.6680249964862669,0,0.0,0.950404127766301,1,25.0,0.44829538658736784,0,4.0,0.6634355493024421,2,6.0,0.19650765341844914,0,4.0,0.9087931400940472,4,25.0,0.5137412849072964,0,0.0,0.9333932588190386,15,132.0
45.0,6,11.0,0.09166666666666666,9.332684264685959,0,2.0,0.779558923280096,0,8.0,0.7245065391626269,0,6.0,0.8652420371489654,0,0.0,0.9155617005186754,0,1.0,0.6871657696740147,0,4.0,0.8480127216084036,0,0.0,0.9725255314862187,0,0.0,0.5688446985474485,0,7.0,0.7322187103252208,0,0.0,0.9588282124926008,5,15.0,0.3707907052706925,0,8.0,0.7101127817208184,1,12.0,0.2002721002428714,0,0.0,0.8517637313376748,0,18.0,0.4640193436392146,0,4.0,0.8078112753336061,6,85.0
50.0,17,44.0,0.3235294117647059,8.927678700464833,1,2.0,0.7789558726052351,2,9.0,0.4104883574019874,0,4.0,0.6076686471953477,0,0.0,0.9392371849202742,4,11.0,0.3746686876332205,0,4.0,0.9182672748658206,0,0.0,0.014665751341967641,2,5.0,9.882282889210405e-05,2,7.0,0.4577060835337692,0,0.0,0.9596588768710484,2,28.0,0.5699073602970722,1,11.0,0.8398506704635028,0,5.0,0.8471166210125386,2,4.0,0.5539356821874157,1,8.0,0.6470504121956727,0,2.0,0.600510151578007,17,100.0
