step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.459609232525844,0,0.0,0.978460068248296,0,0.0,0.9816377951291086,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9770032115500962,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9767726285601278,0,0.0,0.9787133374245436,0,0.0,0.9804208618798176,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9798555395064685,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.270430819965323,0,0.0,0.98345166497787,0,0.0,0.9847009797844186,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9834607975441929,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9838159742801189,0,0.0,0.9841641882193619,0,0.0,0.9222860533532928,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.949260343160303,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.961312391061318,0,0.0,0.8392462644345535,0,0.0,0.9708196860387637,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9784095102239695,0,0.0,0.9983241522774373,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6386288236021713,0,0.0,0.9601436821767751,0,0.0,0.9724746514425564,0,0.0,0.7613649762903958,0,0.0,1.0,0,0.0,0.9535920106261028,0,0.0,0.9507192546415572,0,0.0,0.8482828248088441,0,0.0
20.0,3,8.0,0.14285714285714285,10.99607670584424,0,0.0,0.8001707987051588,1,3.0,0.654497182697198,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9467628049238815,0,0.0,0.9663653652460041,0,0.0,1.0,0,0.0,1.0,2,7.0,0.5575312725159617,0,0.0,0.6618163941289941,0,0.0,0.9514513149423163,0,0.0,0.8880149460474425,0,0.0,1.0,0,0.0,0.9723140256563869,0,0.0,0.9485982054242775,0,0.0,0.977968068075462,3,10.0
25.0,4,13.0,0.18055555555555555,9.796304543469441,1,4.0,0.7301523652493646,0,2.0,0.8462553012888931,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7911314060082532,0,0.0,0.8277012517827794,0,0.0,1.0,0,0.0,1.0,0,3.0,0.5684672132271479,2,8.0,0.5506087733028615,0,0.0,0.8000803600147219,0,4.0,0.6976719141285951,0,4.0,0.45037323186432315,0,0.0,0.528165785149864,1,1.0,0.7368555324186575,0,0.0,0.5453610695971052,4,26.0
30.0,14,40.0,0.5,8.473483513376248,0,3.0,0.7040229408784646,0,2.0,0.9136171837920777,0,0.0,1.0,0,0.0,1.0,1,5.0,0.4968084076040073,2,5.0,0.24355478147685447,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8975977250436948,0,2.0,0.6200785032714805,1,6.0,0.5216374070970701,2,9.0,0.5748371200002005,0,4.0,0.8798366759483471,2,9.0,0.18816082410437804,3,9.0,0.5869154080713717,3,7.0,0.24480374072999156,14,61.0
35.0,14,70.0,0.7291666666666666,8.904296976798188,1,2.0,0.7210308082238673,2,3.0,0.6340011792233047,0,0.0,1.0,0,2.0,0.4849964355190945,0,1.0,0.7273255679977799,3,23.0,0.151651107188981,0,0.0,1.0,0,0.0,1.0,1,1.0,0.7453758032354095,0,0.0,0.9370377212118013,0,5.0,0.7568220118761658,4,27.0,0.515290010922058,0,4.0,0.8592846216225174,0,4.0,0.8663925667621287,0,6.0,0.6301636248038407,3,24.0,0.12553936668098684,14,102.0
40.0,17,87.0,0.7767857142857143,9.418864966110045,4,16.0,0.6334341254653274,3,16.0,0.5421362382848486,0,4.0,0.4261178401456233,0,4.0,0.9660011502354627,0,0.0,0.9659621271139455,4,43.0,0.5641053821227731,0,0.0,1.0,0,0.0,1.0,2,9.0,0.6986429586301799,0,0.0,0.9678587480500385,0,2.0,0.9067259185858733,1,21.0,0.5876574946279183,1,8.0,0.24057685431510978,0,2.0,0.8807447444160896,2,4.0,0.6172378706949134,0,13.0,0.8148682271518519,17,142.0
45.0,8,21.0,0.175,8.846447158828797,0,10.0,0.5622009953100648,0,11.0,0.5161301663161174,0,8.0,0.7329936565993755,0,4.0,0.937489510072579,2,7.0,0.5452948925857707,0,24.0,0.6556541234487554,0,4.0,0.4099560285400709,0,0.0,1.0,0,2.0,0.6670306878499562,0,0.0,0.9502137216680848,0,0.0,0.6570444103530324,4,23.0,0.5661388650989938,0,9.0,0.47019286526474346,1,4.0,0.5280465196153569,1,1.0,0.7417533005779102,0,4.0,0.9345184980160914,8,111.0
50.0,21,72.0,0.5294117647058824,9.01945204202338,2,6.0,0.6321860211342417,0,4.0,0.8524234392361031,0,8.0,0.871853210892593,2,9.0,0.20221577060889984,3,19.0,0.6353834117043933,1,4.0,0.5289522922165435,0,4.0,0.8722438147356488,0,0.0,1.0,2,5.0,0.39385425510418176,0,0.0,0.9676021794688527,3,11.0,0.4526615189522311,1,17.0,0.5138177536298293,0,8.0,0.8740797788558343,5,19.0,0.3122620248173282,2,7.0,0.7698063879724071,0,4.0,0.6343307623303277,21,125.0
