step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.839048001759126,0,0.0,0.9451044362510912,0,0.0,0.9496795984156208,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9507576526459389,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9559639063710732,0,0.0,0.9421976082963155,0,0.0,0.9457639847434189,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9482560959412573,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.587188941131286,0,0.0,0.9509808365218962,0,0.0,0.9469740741190198,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9089417134441916,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9574724739710194,0,0.0,0.9496498026427934,0,0.0,0.9488554227101006,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9167260780926416,0,0.0,1.0,0,0.0
15.0,3,4.0,0.1,10.712405096109894,1,1.0,0.8140464921076821,1,1.0,0.6648211666983059,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9346256179726095,0,0.0,0.6758362520287338,0,0.0,1.0,0,0.0,1.0,1,2.0,0.5609674670366014,0,0.0,0.7682172208369299,0,0.0,0.9210926899866594,0,0.0,0.9191036814919828,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9485403875741275,0,0.0,0.6918319019757424,3,4.0
20.0,9,29.0,0.5178571428571429,9.481368641250027,1,1.0,0.6978365777660765,2,9.0,0.5673782653280866,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9527762073503946,0,0.0,0.9713602855678383,0,0.0,1.0,0,0.0,1.0,3,13.0,0.48793117499769056,3,6.0,0.43453039069651894,0,0.0,0.9503093601322874,0,0.0,0.9283820097570278,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9212502158156067,0,0.0,0.9140195128792304,9,29.0
25.0,4,12.0,0.16666666666666666,9.194026657394993,3,11.0,0.650406031320855,0,3.0,0.7053525107822008,0,0.0,0.9360564577015319,0,0.0,1.0,0,0.0,0.6403252983158044,0,0.0,0.7273390788499811,0,0.0,1.0,0,0.0,1.0,0,6.0,0.6284570024878039,0,5.0,0.6313103557493305,0,0.0,0.7195297197679326,0,4.0,0.6219186272408008,0,2.0,0.3467908440569436,0,4.0,0.478828908221949,1,1.0,0.7319750093378241,0,0.0,0.9179306484521184,4,36.0
30.0,13,36.0,0.45,9.034626304644359,1,6.0,0.5335028727976977,0,2.0,0.9219109220434915,0,0.0,0.9144509690966598,0,0.0,1.0,3,10.0,0.42335797394631725,2,4.0,0.2989165489016431,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8711287274929399,0,0.0,0.9139155604973428,3,13.0,0.4528960093902368,1,6.0,0.6333069765119762,0,4.0,0.8182058162158617,0,4.0,0.809489852127037,3,10.0,0.6037661511478273,0,0.0,0.42143893827265483,13,59.0
35.0,24,123.0,1.28125,8.405397516146701,3,10.0,0.6324261537100428,1,3.0,0.736051143519342,0,0.0,0.5882076075915833,0,0.0,1.0,5,32.0,0.40130554835252674,2,14.0,0.012059041641173683,0,0.0,1.0,0,0.0,1.0,1,3.0,0.6637602089998973,0,0.0,0.9825896929423381,5,33.0,0.5617763548805023,0,4.0,0.7834459012552755,0,6.0,0.7806854530505589,0,4.0,0.8745495940712014,5,27.0,0.3404729122129073,2,5.0,0.0031228292100356717,24,141.0
40.0,15,91.0,0.8125,7.7743032735141195,0,5.0,0.570636611508383,2,15.0,0.5004830735200723,1,3.0,0.3887356778981888,0,0.0,0.9353910281593826,0,26.0,0.4630458509292031,0,4.0,0.3353085293104967,0,2.0,0.45473783335965606,0,0.0,1.0,3,16.0,0.6776813632900427,0,0.0,0.9660503682473409,7,61.0,0.5669490970157871,2,6.0,0.2702046949110681,0,2.0,0.7305728573868496,0,0.0,0.8667099234549259,0,21.0,0.45346674142807586,0,4.0,0.44393160213271016,15,165.0
45.0,14,117.0,0.975,9.13800152824411,3,12.0,0.6815498973844284,0,6.0,0.7149755002033471,1,12.0,0.8246646356812625,0,0.0,0.8068702493682487,0,0.0,0.688491309244972,0,4.0,0.7853994171681693,0,4.0,0.9352085836944114,0,0.0,1.0,0,8.0,0.666192405148862,1,1.0,0.6384658647717859,8,95.0,0.35547278985503433,1,9.0,0.23560869071158405,0,6.0,0.7031749446759814,0,0.0,0.927215731490303,0,0.0,0.7800403287448386,0,8.0,0.7595211830798217,14,165.0
50.0,24,188.0,1.3823529411764706,8.890760166920867,1,6.0,0.6434081896515638,0,4.0,0.8823601572077554,1,17.0,0.8009744666836079,0,0.0,0.8093823797584779,2,3.0,0.46929607851007454,0,4.0,0.9171921911575657,0,4.0,0.921213160907531,0,0.0,1.0,2,5.0,0.436146080541351,3,10.0,0.5083804575670352,10,147.0,0.20439011742523172,0,5.0,0.8338967272344394,0,6.0,0.6257413721306193,1,1.0,0.3825038903721486,4,12.0,0.6162820850918929,0,8.0,0.8672957632996621,24,232.0
55.0,27,158.0,1.0394736842105263,7.897529988801311,2,7.0,0.6663522997170721,0,0.0,0.737975666574978,2,23.0,0.2356374146499406,0,0.0,0.8220932897482746,4,19.0,0.44192208677490746,1,5.0,0.2551027179325112,1,5.0,0.6400466706622153,0,0.0,0.8503892399923345,1,10.0,0.5699522405609065,0,6.0,0.6092058916219572,6,140.0,0.41234948368527363,0,4.0,0.8552528650264671,3,17.0,0.6501584187815721,2,12.0,0.2243916472437906,5,36.0,0.5565004703165689,0,8.0,0.6283816773325956,27,292.0
60.0,42,251.0,1.56875,8.173081822364788,4,25.0,0.5526392467538944,2,7.0,0.5702989422718873,0,6.0,0.8091706587914753,0,2.0,0.5401818778674655,6,43.0,0.499088548203676,7,26.0,0.2816081312360857,3,17.0,0.5465266929706231,0,0.0,0.8057804554452563,2,10.0,0.6941501831598459,0,4.0,0.8900583975829481,0,62.0,0.6234601028511912,0,4.0,0.825746305392604,3,28.0,0.44249831371354653,2,22.0,0.6397399830153129,7,70.0,0.34138763819149404,6,21.0,0.4994063487788108,42,347.0
65.0,38,365.0,2.085714285714286,7.9137921124688235,0,19.0,0.4857996009016895,0,4.0,0.5689008380725287,0,0.0,0.9395971639518986,0,8.0,0.7427674148976722,8,78.0,0.487549381541708,7,61.0,0.4518792652993399,3,32.0,0.23752449065710213,0,0.0,0.7883732522166746,0,4.0,0.6844097498245001,0,4.0,0.9149221201075152,2,47.0,0.4730958263366571,0,4.0,0.6946709820907351,3,47.0,0.18447790865971236,0,4.0,0.8949200983659387,9,112.0,0.2803669299992086,6,51.0,0.4177742031242083,38,475.0
