step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.249630126948693,0,0.0,0.9268807965990788,0,0.0,0.9388199587654172,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9214440296802834,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9278336301920869,0,0.0,0.927921705232247,0,0.0,0.9336153516511484,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9258222410173221,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.096544736542771,0,0.0,0.8966572808732913,0,0.0,0.9539324160779119,0,0.0,1.0,0,0.0,1.0,0,0.0,0.949387864500318,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9498634609024398,0,0.0,0.9513628447260756,0,0.0,0.8581839667236404,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9500311254376821,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,12.499867268411558,0,0.0,0.9562313501522451,1,1.0,0.6340964604176983,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9366302903945439,0,0.0,0.9120616034673844,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9610623688557798,0,0.0,0.9441455535915869,0,0.0,0.9642948635826771,0,0.0,0.7412383604169249,0,0.0,0.9767859051899384,0,0.0,0.9707185608710873,0,0.0,0.952123052319516,0,0.0,0.9206097426963861,1,1.0
20.0,1,6.0,0.10714285714285714,12.296576767094004,0,0.0,0.7198921909754902,1,6.0,0.657208925080059,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9574348214713277,0,0.0,0.9684159972468831,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9449391053326537,0,0.0,0.9622202117619376,0,0.0,0.9664608611851448,0,0.0,0.96080861631005,0,0.0,0.9698298965793292,0,0.0,0.9715260507260938,0,0.0,0.9511314900112394,0,0.0,0.9708930646053636,1,6.0
25.0,1,1.0,0.013888888888888888,10.92623790614919,1,2.0,0.7008026786729462,0,2.0,0.727823535297168,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9644596383750899,0,0.0,0.9412620350662347,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9810246938610474,0,0.0,0.9698582967077386,0,2.0,0.706886369753837,0,3.0,0.6877075682225569,0,0.0,0.7301231869432049,0,0.0,0.7405457047754698,0,0.0,0.7117513572218543,0,0.0,0.7396823232801049,1,9.0
30.0,17,43.0,0.5375,8.688791919890239,3,10.0,0.5654742631755485,2,4.0,0.4790889378635947,0,0.0,0.590004860969187,0,0.0,1.0,1,1.0,0.6699838062121553,2,2.0,0.3931003099171054,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9294492824031261,0,0.0,0.9431584630768243,1,3.0,0.8178634211296213,2,8.0,0.6311372742848664,2,8.0,0.5873227882643376,2,6.0,0.4551033727002273,2,8.0,0.48513453490053565,0,0.0,0.6720140367705211,17,50.0
35.0,16,86.0,0.8958333333333334,8.381141477494475,5,30.0,0.49011137186224935,3,18.0,0.5490099783749738,0,5.0,0.7573869398940739,0,4.0,0.43472298660177644,2,9.0,0.4688662516542165,0,2.0,0.2717217455365471,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9045023969130158,0,0.0,0.9631974087427684,2,10.0,0.7282935312056804,0,4.0,0.6713824102079047,0,5.0,0.4350229213627008,0,4.0,0.5030427118197617,4,23.0,0.5102218209389668,0,0.0,0.2945887583470353,16,114.0
40.0,12,54.0,0.48214285714285715,9.179353455251192,1,25.0,0.5799279651940011,0,9.0,0.7123000401062664,0,5.0,0.8923272101537961,0,4.0,0.881528281997186,4,24.0,0.3854150213922629,0,2.0,0.4043258413400128,0,4.0,0.8986490390461664,0,0.0,1.0,1,5.0,0.6810606451195967,0,0.0,0.9698771828839285,4,24.0,0.5370034130580723,2,5.0,0.2722942826162511,0,4.0,0.886532120840518,0,0.0,0.9263205064349856,0,14.0,0.6137300019764663,0,4.0,0.38571322671736336,12,129.0
45.0,6,19.0,0.15833333333333333,9.094654564666508,1,4.0,0.6245570689255898,1,8.0,0.6667069301446314,2,8.0,0.5832301343027639,0,4.0,0.9412023458237398,0,15.0,0.4451043182298806,0,4.0,0.6876075129535502,0,4.0,0.9245478299983348,0,0.0,1.0,2,13.0,0.5822199349765312,0,0.0,0.9451321657459312,0,17.0,0.4302330296234475,0,13.0,0.25362583974529235,0,4.0,0.933585390041851,0,0.0,0.8993788623445732,0,2.0,0.7728758708093111,0,8.0,0.7148938640522706,6,104.0
50.0,12,44.0,0.3235294117647059,9.68666005130997,1,6.0,0.5994182484100361,0,5.0,0.7633217515188252,4,23.0,0.1996399778487342,0,0.0,0.9226477039593254,0,2.0,0.6844079271755094,0,6.0,0.8553765628235265,1,5.0,0.5239134859881114,0,0.0,0.9462723528887648,0,11.0,0.6601908806159381,0,0.0,0.9598204967590247,3,13.0,0.4871353721885099,0,6.0,0.7399307606237069,1,5.0,0.30228947279540885,0,0.0,0.9111626082455407,2,5.0,0.5207784547059865,0,8.0,0.8903547570490805,12,95.0
